id,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,AveragePrice
2222,742539.71,143671.36,473142.55,35650.7,90075.1,88603.82,1025.45,445.83,1,2015,1.33
13112,117010.57,11729.01,31942.24,0.0,73339.32,73262.37,76.95,0.0,0,2016,1.04
4676,1261352.88,360743.21,518203.05,16918.87,365487.75,315428.95,47910.39,2148.41,1,2016,1.16
16807,4920.41,584.97,2230.14,209.54,1895.76,1895.76,0.0,0.0,0,2017,1.62
6987,3403723.66,936823.61,1373680.54,38397.21,1054822.3,860148.6,190222.35,4451.35,1,2017,1.07
17487,1619398.24,184006.16,374220.48,2542.94,1058628.66,497098.27,561530.39,0.0,0,2017,1.16
3059,652943.0,6632.53,506048.61,36934.25,103327.61,102683.47,644.14,0.0,1,2016,1.08
5236,3673260.93,1705009.13,779184.92,8860.76,1180206.12,556254.94,622049.37,1901.81,1,2016,1.01
5977,5634150.07,1961188.27,1720072.57,161251.98,1791637.25,1727384.52,9179.36,55073.37,1,2017,1.15
16249,80280.09,7856.39,19545.1,2330.29,50548.31,50548.31,0.0,0.0,0,2017,1.79
4626,110155.55,1767.42,67788.68,1611.68,38987.77,23259.21,15711.89,16.67,1,2016,1.23
1053,92325.73,52301.92,14641.98,1047.02,24334.81,14588.26,9746.55,0.0,1,2015,1.27
13558,3985.23,2263.93,179.85,0.0,1541.45,1010.0,531.45,0.0,0,2016,2.03
5671,484326.63,231133.4,33481.83,915.94,218795.46,153468.13,62336.11,2991.22,1,2017,1.0
8485,216738.47,7625.65,195725.06,143.53,13244.23,10571.6,2422.63,250.0,1,2018,1.03
15185,17452.06,65.48,6949.79,0.0,10436.79,10433.46,3.33,0.0,0,2017,1.69
1379,188762.81,111226.04,17917.39,8103.01,51516.37,41015.0,9725.53,775.84,1,2015,0.96
9315,1404.65,25.6,959.24,0.0,419.81,123.33,296.48,0.0,0,2015,1.71
12390,29584.31,110.77,28997.72,0.0,475.82,475.82,0.0,0.0,0,2016,1.5
13701,7784.0,708.23,3.45,0.0,7072.32,6823.42,248.9,0.0,0,2016,1.48
12471,7223.46,629.11,4017.95,0.0,2576.4,1129.77,1446.63,0.0,0,2016,1.67
11177,7688.92,131.74,4316.66,0.0,3240.52,156.67,3083.85,0.0,0,2015,1.19
5031,716020.43,167887.53,409135.78,46243.39,92753.73,91907.38,830.59,15.76,1,2016,1.47
16575,2858.31,403.32,3.54,0.0,2451.45,2372.83,78.62,0.0,0,2017,1.52
1421,234307.92,144651.98,14746.53,2416.44,72492.97,68104.04,4376.84,12.09,1,2015,1.03
10445,69867.41,6146.33,39087.25,4519.71,20114.12,15180.41,4933.71,0.0,0,2015,1.7
5189,5894070.33,3228470.66,1083003.8,698856.6,883739.27,731907.2,144961.72,6870.35,1,2016,0.79
2251,586503.27,230283.36,181240.95,10787.88,164191.08,164176.14,0.0,14.94,1,2015,1.02
12194,1859.14,34.03,240.4,0.0,1584.71,1574.58,10.13,0.0,0,2016,1.52
6155,165260.84,72722.59,18568.73,808.97,73160.55,68103.78,4974.53,82.24,1,2017,1.22
5613,712937.27,440675.35,120098.37,26636.1,125527.45,89810.71,28507.85,7208.89,1,2016,0.83
5862,676849.88,6703.2,493447.52,6088.75,170610.41,148966.58,20450.77,1193.06,1,2017,1.49
14821,30581.47,607.94,7832.9,0.0,22140.63,4645.5,17495.13,0.0,0,2017,1.31
17787,175088.87,4475.83,46711.13,1.63,123641.16,109613.32,14027.84,0.0,0,2018,1.44
1695,440574.33,15940.65,277233.41,1055.58,146344.69,129470.64,16871.38,2.67,1,2015,1.4
1781,91558.77,815.05,62972.23,1852.47,25919.02,14361.09,11557.93,0.0,1,2015,1.11
6036,247754.7,42582.24,116159.86,20382.32,68630.28,54562.88,14067.4,0.0,1,2017,1.18
7657,251831.45,70138.76,97759.86,1913.81,82019.02,71831.35,4301.84,5885.83,1,2017,1.21
15566,156456.85,4036.03,78626.62,4.84,73789.36,27335.55,46453.81,0.0,0,2017,1.69
8698,1657524.28,855570.87,147837.21,3976.08,650140.12,544537.0,105365.34,237.78,1,2018,0.67
8448,848944.78,488728.09,118607.98,9864.53,231744.18,125662.18,100565.34,5516.66,1,2017,1.03
17704,46956.84,313.29,32668.25,0.0,13975.3,13975.3,0.0,0.0,0,2018,1.62
7641,211342.84,43036.52,92849.88,1580.75,73875.69,67819.41,6056.28,0.0,1,2017,1.46
12840,12209.9,19.02,3863.13,8.15,8319.6,8319.6,0.0,0.0,0,2016,2.39
12328,5433.16,437.48,2422.71,544.63,2028.34,2021.67,6.67,0.0,0,2016,1.71
3146,6407277.49,2333532.13,1967324.63,328206.37,1778214.36,1641400.92,107903.9,28909.54,1,2016,1.03
7899,500180.0,113961.0,107904.0,680.0,277636.0,231869.0,45507.0,260.0,1,2017,1.26
11317,17886.78,1285.58,16543.45,0.0,57.75,51.08,6.67,0.0,0,2015,1.98
10165,1780.6,76.89,874.32,0.0,829.39,542.89,286.5,0.0,0,2015,1.63
6479,189035.91,32973.74,107531.22,54.93,48476.02,47545.72,763.63,166.67,1,2017,1.46
5842,498019.71,10697.54,384522.4,1718.59,101081.18,67635.26,33422.59,23.33,1,2017,1.62
11916,19634.24,3284.15,12724.89,4.6,3620.6,2616.67,1003.93,0.0,0,2015,1.92
977,1043172.77,526390.61,401259.86,5000.2,110522.1,62352.87,48169.23,0.0,1,2015,0.77
2643,373461.94,258084.33,27867.24,38.19,87472.18,50762.76,36709.42,0.0,1,2015,1.0
12786,5590.38,165.41,200.86,32.52,5191.59,5191.59,0.0,0.0,0,2016,1.68
11268,7576.11,1707.43,5314.68,0.0,554.0,554.0,0.0,0.0,0,2015,1.85
10357,1764.81,1.22,1045.34,0.0,718.25,373.33,344.92,0.0,0,2015,1.67
6271,877603.13,113449.77,324067.53,13424.53,426661.3,88857.19,337802.85,1.26,1,2017,1.2
4939,512117.98,141161.62,301172.94,16053.59,53729.83,53729.83,0.0,0.0,1,2016,0.96
1710,477875.71,26219.21,336509.39,1353.94,113793.17,100107.79,13683.87,1.51,1,2015,1.09
10253,12433.98,3751.05,7660.4,0.0,1022.53,560.0,462.53,0.0,0,2015,1.76
261,90867.51,1164.92,38430.71,106.67,51165.21,51165.21,0.0,0.0,1,2015,1.37
11751,2108.32,1115.93,2.39,0.0,990.0,990.0,0.0,0.0,0,2015,1.9
1664,308546.88,9778.07,208945.03,530.89,89292.89,82776.35,6513.36,3.18,1,2015,1.25
773,136761.35,1659.05,67025.59,4215.01,63861.7,57601.99,6203.39,56.32,1,2015,1.21
13243,111504.63,2607.62,47017.46,3100.01,58779.54,34376.07,24403.47,0.0,0,2016,1.49
16420,7206.63,3447.75,394.43,0.0,3364.45,3364.45,0.0,0.0,0,2017,1.94
11030,30795.99,13615.68,14195.22,0.0,2985.09,0.0,2985.09,0.0,0,2015,1.68
7059,328829.92,207980.89,24630.11,31.1,96187.82,82449.13,13738.69,0.0,1,2017,1.34
8678,299069.36,101247.63,112796.55,129.6,84895.58,84111.58,447.33,336.67,1,2018,1.15
12300,5851.2,93.04,2472.52,346.29,2939.35,2603.32,336.03,0.0,0,2016,1.99
9303,1196.53,12.8,972.43,0.0,211.3,136.67,74.63,0.0,0,2015,2.15
6911,546833.62,374063.45,67585.09,421.47,104763.61,35385.93,61377.68,8000.0,1,2017,1.47
17490,1060775.98,136636.34,297764.4,3486.2,622889.04,410668.26,212220.78,0.0,0,2017,1.41
7340,380239.79,41177.89,219693.6,586.19,118782.11,95067.36,20864.75,2850.0,1,2017,1.75
6806,2558156.26,1327685.51,409058.25,105463.36,715949.14,658086.39,14421.29,43441.46,1,2017,1.37
15844,2930.17,854.82,95.83,1.28,1978.24,141.11,1837.13,0.0,0,2017,1.67
1128,336520.6,206745.02,66506.38,7618.69,55650.51,34413.09,21237.42,0.0,1,2015,0.82
6765,439665.28,118344.17,81560.68,9126.91,230633.52,41132.11,189154.19,347.22,1,2017,0.84
5212,3106952.74,1267964.11,621971.41,10940.09,1206077.13,602427.54,602149.59,1500.0,1,2016,1.38
16163,10920.78,329.8,2415.49,0.0,8175.49,115.0,8060.49,0.0,0,2017,0.68
8327,32051594.24,11042128.27,9774987.75,400250.97,10834227.25,7470394.42,3275463.49,88369.34,1,2017,1.19
4389,435129.36,79930.71,239638.1,6617.7,108942.85,107009.09,3.76,1930.0,1,2016,1.49
448,817870.17,54087.8,569043.02,109205.15,85534.2,82689.93,2813.47,30.8,1,2015,1.23
9865,1653.86,517.94,835.92,0.0,300.0,300.0,0.0,0.0,0,2015,1.74
604,1219398.43,855871.73,261026.33,6382.5,96117.87,88480.13,7628.89,8.85,1,2015,0.73
15026,10212.38,4.73,416.02,0.0,9791.63,5319.01,4472.62,0.0,0,2017,1.27
2920,522546.62,58412.45,304616.52,27903.69,131613.96,130682.92,565.76,365.28,1,2016,1.86
2795,908323.3,595240.91,199938.3,18570.6,94573.49,88599.82,5973.67,0.0,1,2015,0.74
11228,8182.86,2850.16,5160.65,0.0,172.05,172.05,0.0,0.0,0,2015,2.12
6393,157868.62,2008.8,72819.17,33054.67,49985.98,36778.97,7109.08,6097.93,1,2017,1.83
10276,49201.89,10986.49,18709.28,0.0,19506.12,18988.91,517.21,0.0,0,2015,1.31
8533,725934.21,21309.4,566751.03,3293.87,134579.91,98025.22,36068.02,486.67,1,2018,1.39
7402,1255293.53,621533.02,193885.09,19435.79,420439.63,227061.64,193282.99,95.0,1,2017,0.73
15961,3976.73,0.0,977.13,0.0,2999.6,1340.39,1659.21,0.0,0,2017,1.58
13528,13226.51,1.27,356.71,0.0,12868.53,12868.53,0.0,0.0,0,2016,1.69
12287,198961.57,19796.42,86184.7,3.04,92977.41,92547.86,429.55,0.0,0,2016,1.32
9348,2623.42,16.17,1123.97,0.0,1483.28,1483.28,0.0,0.0,0,2015,2.01
1947,246513.23,46281.36,63762.88,45046.22,91422.77,90363.6,1059.17,0.0,1,2015,1.2
17513,149611.1,21079.04,30452.07,74.05,98005.94,61940.51,35933.2,132.23,0,2017,2.46
12379,65325.69,186.15,64298.18,0.0,841.36,841.36,0.0,0.0,0,2016,1.08
15639,8630.41,308.39,178.54,9.18,8134.3,8134.3,0.0,0.0,0,2017,1.88
17797,18414.33,330.05,369.57,5.01,17709.7,17706.37,3.33,0.0,0,2018,1.42
13018,2550.87,1696.11,51.32,13.44,790.0,790.0,0.0,0.0,0,2016,1.73
3767,1006984.22,551921.4,219856.17,8567.51,226639.14,189089.17,37549.97,0.0,1,2016,0.92
5683,403780.43,222498.3,45024.88,34.48,136222.77,88241.47,47954.41,26.89,1,2017,1.5
8714,265600.2,64276.57,83870.54,8592.12,108860.97,93966.39,14884.55,10.03,1,2018,0.92
16483,12382.57,1625.07,4126.39,0.0,6631.11,6540.08,91.03,0.0,0,2017,1.91
10177,2605.97,1536.09,43.53,26.35,1000.0,1000.0,0.0,0.0,0,2015,2.11
16670,27316.23,8822.05,3672.5,18.46,14803.22,2466.44,12336.78,0.0,0,2017,2.14
12154,13904.53,19.88,578.33,0.0,13306.32,13296.3,10.02,0.0,0,2016,1.72
13220,3982.06,1196.76,7.73,0.0,2777.57,2777.57,0.0,0.0,0,2016,1.33
15346,20300.0,7498.76,747.2,0.0,12054.04,12034.04,20.0,0.0,0,2017,1.62
6241,1170640.71,617249.46,200229.13,40164.79,312997.33,310580.34,2337.59,79.4,1,2017,0.9
5003,673082.26,163264.54,409307.88,9771.72,90738.12,89663.48,1055.05,19.59,1,2016,1.82
454,751812.42,38641.17,530946.92,90801.53,91422.8,87170.22,3422.83,829.75,1,2015,1.27
8010,5167419.42,2567803.45,938018.17,12452.51,1649145.29,1013799.29,634225.69,1120.31,1,2017,1.1
16813,6698.22,247.15,1535.64,0.0,4915.43,4892.04,23.39,0.0,0,2017,1.56
13215,4107.48,667.74,6.41,0.0,3433.33,3430.0,3.33,0.0,0,2016,1.43
17681,170998.81,30070.62,58357.89,0.0,82570.3,82563.11,7.19,0.0,0,2018,1.87
718,278695.29,97420.1,29942.92,46763.06,104569.21,99704.49,473.7,4391.02,1,2015,1.01
6554,257405.41,6808.85,189287.26,128.05,61181.25,56049.22,5132.03,0.0,1,2017,1.8
5342,179484.73,57658.37,7307.41,15.21,114503.74,82978.09,31523.48,2.17,1,2016,0.94
6176,196391.15,82888.11,20624.08,1780.61,91098.35,85697.33,5341.79,59.23,1,2017,1.1
14668,321890.92,69931.66,137437.19,546.57,113975.5,52117.86,61857.64,0.0,0,2016,1.27
13858,6604.78,209.88,2560.94,291.87,3542.09,3393.19,148.9,0.0,0,2016,1.6
11847,220337.3,50269.47,112276.32,45.76,57745.75,5954.54,51791.21,0.0,0,2015,1.54
4364,4412280.93,75379.6,2940359.34,66877.99,1329664.0,1234678.31,94980.47,5.22,1,2016,1.21
11172,7637.57,143.25,5309.86,0.0,2184.46,1123.34,1061.12,0.0,0,2015,1.69
17518,178606.86,42641.59,42953.57,315.01,92696.69,56820.93,35875.76,0.0,0,2017,2.1
15884,13517.21,2283.25,2943.11,0.0,8290.85,4071.86,4218.99,0.0,0,2017,1.72
8194,214795.58,85199.26,18033.84,265.76,111296.72,78386.36,32515.65,394.71,1,2017,1.37
1771,61870.23,1712.54,41481.83,1081.56,17594.3,8739.98,8854.32,0.0,1,2015,1.21
5676,518209.0,251896.0,31719.0,1398.0,233196.0,154898.0,75134.0,3164.0,1,2017,1.11
10566,2378.18,414.11,0.0,0.0,1964.07,1964.07,0.0,0.0,0,2015,1.57
1394,149239.4,104187.91,7723.68,10813.59,26514.22,22958.63,3555.59,0.0,1,2015,1.08
3254,958566.68,36554.49,642857.54,145363.84,133790.81,129034.96,3359.7,1396.15,1,2016,1.15
578,1040439.71,642897.96,263132.27,10305.52,124103.96,109552.23,14527.64,24.09,1,2015,0.71
134,949177.06,67744.84,617813.87,45832.8,217785.55,211787.29,5730.22,268.04,1,2015,1.19
14672,628445.85,143958.38,213511.34,339.25,270636.88,213637.25,56999.63,0.0,0,2016,1.01
10718,8208.44,35.29,879.99,0.0,7293.16,7293.16,0.0,0.0,0,2015,1.88
13823,25714.0,4776.31,9485.6,4.93,11447.16,2931.29,8515.87,0.0,0,2016,1.67
18248,17489.58,2894.77,2356.13,224.53,12014.15,11988.14,26.01,0.0,0,2018,1.62
16109,156551.27,4471.53,38267.49,1457.66,112354.59,31239.27,81115.32,0.0,0,2017,1.02
17417,6570.14,451.16,2906.23,0.0,3212.75,3209.42,3.33,0.0,0,2017,2.08
6031,241552.96,50330.36,118606.57,13181.85,59434.18,54950.63,4483.55,0.0,1,2017,1.26
17159,142740.06,30921.33,12795.99,0.0,99022.74,93390.04,5632.7,0.0,0,2017,1.46
18182,7007.39,1253.21,756.65,3.53,4994.0,2970.0,2024.0,0.0,0,2018,1.76
2025,179038.39,54459.4,66963.59,9958.28,47657.12,36798.65,10858.47,0.0,1,2015,1.18
4165,131605.7,53849.43,12277.03,98.85,65380.39,54104.45,10860.94,415.0,1,2016,1.33
1896,568129.75,264203.19,187613.16,17027.48,99285.92,88288.73,10900.79,96.4,1,2015,1.02
10811,5147.5,369.17,1876.62,11.62,2890.09,2890.09,0.0,0.0,0,2015,1.94
5904,148098.37,1917.57,67607.83,37.44,78535.53,76394.42,331.11,1810.0,1,2017,1.34
18132,16468.01,206.2,5412.8,71.81,10777.2,9893.94,883.26,0.0,0,2018,1.44
11359,41482.48,26336.41,14789.4,0.0,356.67,356.67,0.0,0.0,0,2015,1.27
17436,4237.44,1110.93,42.82,0.0,3083.69,2205.56,878.13,0.0,0,2017,1.81
4549,1069905.64,539428.95,249521.81,14795.19,266159.69,148736.1,117119.42,304.17,1,2016,0.77
8036,7483931.18,3221294.56,1692107.7,38275.59,2532253.33,1460631.32,1049435.14,22186.87,1,2017,0.86
4754,279159.58,52638.44,114295.77,26360.8,85864.57,77643.01,3640.73,4580.83,1,2016,1.31
13458,71636.65,4850.25,24189.84,1136.25,41460.31,41025.5,434.81,0.0,0,2016,1.84
17142,108438.31,31218.95,4601.22,0.0,72618.14,71103.81,1514.33,0.0,0,2017,1.75
15469,11266.02,576.56,4786.73,0.0,5902.73,1028.7,4874.03,0.0,0,2017,1.46
8022,5882728.51,3063985.05,1282288.49,18165.44,1518289.53,1037654.15,457240.12,23395.26,1,2017,1.03
11649,3485.49,2154.15,1059.48,0.0,271.86,125.2,146.66,0.0,0,2015,1.83
12937,5235.64,714.79,1827.78,0.0,2693.07,1221.61,1471.46,0.0,0,2016,1.56
11598,3099.58,911.46,2160.38,0.0,27.74,0.0,27.74,0.0,0,2015,1.88
6738,243340.4,56224.61,94603.45,3515.0,88997.34,41859.63,46967.71,170.0,1,2017,1.29
7069,246036.68,142551.37,30114.36,41.0,73329.95,55778.64,9484.64,8066.67,1,2017,1.4
4117,2287507.52,611972.37,851527.3,94122.62,729885.23,621196.02,104911.15,3778.06,1,2016,1.47
16330,115256.09,9132.13,36276.39,923.53,68924.04,65447.53,3476.51,0.0,0,2017,2.0
17232,2468.87,251.57,692.89,0.0,1524.41,426.67,1097.74,0.0,0,2017,1.82
18202,10311.24,190.28,901.77,0.0,9219.19,7687.03,1532.16,0.0,0,2018,1.5
8242,58542.16,1072.14,42974.8,113.4,14381.82,9561.81,2500.01,2320.0,1,2017,1.66
6489,237446.62,41065.78,129466.37,176.98,66737.49,49614.54,8987.95,8135.0,1,2017,1.47
12776,4687.32,114.75,193.84,12.44,4366.29,4357.67,8.62,0.0,0,2016,1.72
9116,897607.12,467501.55,154130.63,11380.26,264594.68,152380.6,110322.16,1891.92,1,2018,0.94
4481,293380.24,13407.99,179712.92,664.5,99594.83,97636.47,1958.36,0.0,1,2016,1.89
16350,17812.78,11.35,258.45,0.0,17542.98,17542.98,0.0,0.0,0,2017,1.68
12862,4968.79,149.4,3103.78,0.0,1715.61,1697.67,17.94,0.0,0,2016,2.31
11659,3217.19,1375.39,1735.13,0.0,106.67,106.67,0.0,0.0,0,2015,2.05
7271,304863.13,195935.23,23473.26,50.59,85404.05,63299.53,22104.52,0.0,1,2017,1.85
3443,758236.76,149621.92,240858.41,13026.15,354730.28,85264.87,269465.41,0.0,1,2016,1.08
12967,3025.26,363.35,1459.7,3.32,1198.89,533.33,665.56,0.0,0,2016,1.37
15701,24963.18,5928.62,75.49,0.0,18959.07,18955.74,3.33,0.0,0,2017,1.56
13882,9151.31,241.13,3230.39,722.22,4957.57,4771.44,186.13,0.0,0,2016,1.88
13878,15250.82,326.34,7146.4,1131.55,6646.53,6307.47,339.06,0.0,0,2016,1.68
8217,80838.0,2791.0,57129.0,47.0,20871.0,19354.0,1517.0,0.0,1,2017,1.25
24,124055.31,672.25,94693.52,4257.64,24431.9,24290.08,108.49,33.33,1,2015,1.05
10841,3788.6,384.3,1597.97,11.42,1794.91,1794.91,0.0,0.0,0,2015,1.72
4429,236500.42,83780.57,68746.38,134.75,83838.72,28494.95,54609.05,734.72,1,2016,1.52
12385,25405.66,97.85,24629.54,0.0,678.27,678.27,0.0,0.0,0,2016,1.55
14095,18843.84,2154.42,9998.92,0.0,6690.5,6601.22,89.28,0.0,0,2016,1.44
11777,1885.48,748.62,30.19,0.0,1106.67,1106.67,0.0,0.0,0,2015,1.7
841,183276.68,27595.5,101618.92,185.61,53876.65,52569.78,1306.87,0.0,1,2015,1.11
11634,5141.68,1420.04,1780.46,0.0,1941.18,54.0,1887.18,0.0,0,2015,1.52
17234,2675.19,181.95,1028.88,0.0,1464.36,911.92,552.44,0.0,0,2017,2.14
6086,874349.55,144293.33,454380.75,187793.92,87881.55,81975.72,2104.44,3801.39,1,2017,1.05
5332,251349.57,63117.83,10829.42,88.75,177313.57,139479.8,19315.86,18517.91,1,2016,0.92
12381,32454.82,37.45,30432.28,0.0,1985.09,1985.09,0.0,0.0,0,2016,1.61
7048,224869.91,127281.43,14372.7,1613.39,81602.39,72271.01,8224.71,1106.67,1,2017,1.14
14284,150647.8,54851.54,4379.24,0.0,91417.02,66104.4,25312.62,0.0,0,2016,1.09
6848,62180.5,3158.2,25612.0,73.49,33336.81,14044.19,19292.62,0.0,1,2017,1.89
12434,14624.46,383.03,8838.78,0.0,5402.65,2905.39,2497.26,0.0,0,2016,1.43
11835,223979.09,28451.14,77160.23,123.89,118243.83,2251.17,115992.66,0.0,0,2015,1.29
17105,8777.8,744.08,4624.3,193.97,3215.45,916.5,2298.95,0.0,0,2017,1.86
17153,130227.23,48461.43,6365.33,0.0,75400.47,69874.51,5525.96,0.0,0,2017,1.36
470,207386.27,3802.6,123544.78,4574.03,75464.86,15835.2,58783.54,846.12,1,2015,0.79
2536,163325.4,77997.93,37696.27,39.92,47591.28,47513.51,77.77,0.0,1,2015,1.34
15044,5013.5,0.0,547.15,0.0,4466.35,1003.33,3463.02,0.0,0,2017,2.17
1336,2711008.32,654378.33,1125460.56,190006.01,741163.42,701805.76,37167.77,2189.89,1,2015,1.18
16692,62780.86,6745.63,5868.6,3.26,50163.37,629.12,49534.25,0.0,0,2017,0.76
2590,46199.2,796.52,23821.37,25.35,21555.96,21318.18,237.78,0.0,1,2015,1.28
7596,297724.56,85619.74,98672.41,5226.02,108206.39,100691.38,3695.01,3820.0,1,2017,1.42
3652,214726.86,42262.02,106682.04,191.99,65590.81,64688.8,902.01,0.0,1,2016,1.4
13855,30581.35,1551.96,12122.49,15.05,16891.85,22.3,16869.55,0.0,0,2016,1.25
9400,3291.61,33.31,127.31,0.0,3130.99,3130.99,0.0,0.0,0,2015,1.56
17677,179041.72,28991.22,83730.03,0.0,66320.47,66273.89,46.58,0.0,0,2018,1.82
17345,5045.97,52.55,115.35,0.0,4878.07,2912.91,1965.16,0.0,0,2017,1.42
5437,485002.55,261221.3,100100.49,105.5,123575.26,61524.24,53634.35,8416.67,1,2016,0.97
4937,437356.64,105468.97,256283.84,15555.85,60047.98,60045.08,0.0,2.9,1,2016,1.11
5181,7281887.35,3666928.36,1367080.84,697833.12,1550045.03,1225103.02,315129.42,9812.59,1,2016,0.72
11038,62866.23,15676.37,40685.17,17.09,6487.6,12.08,6475.52,0.0,0,2015,1.29
11217,5232.0,1179.15,3815.69,0.0,237.16,237.16,0.0,0.0,0,2015,2.1
2698,32137333.01,13308193.4,13381347.54,737939.45,4709852.62,4022474.85,673453.54,13924.23,1,2015,0.95
5302,111604.85,25931.41,32688.86,3214.92,49769.66,49569.33,51.35,148.98,1,2016,0.88
8786,3647362.37,778524.44,1643934.63,24013.62,1200889.68,1039975.99,157317.79,3595.9,1,2018,1.19
10609,15733.14,3466.62,9967.4,1167.6,1131.52,1124.85,6.67,0.0,0,2015,2.34
14296,118903.02,44998.45,6759.41,0.0,67145.16,47727.73,19417.43,0.0,0,2016,1.21
15032,4270.32,4.02,473.35,0.0,3792.95,486.66,3306.29,0.0,0,2017,2.57
14022,5525.46,1044.35,3807.61,5.34,668.16,668.16,0.0,0.0,0,2016,2.23
14963,34913.38,16.66,1569.42,0.0,33327.3,33327.3,0.0,0.0,0,2017,1.58
8528,629090.87,23641.04,479640.6,1840.01,123969.22,102902.94,19475.17,1591.11,1,2018,1.34
5543,6642111.52,2319082.35,1642958.82,150382.82,2529687.53,1385581.32,1139276.54,4829.67,1,2016,0.83
15887,8090.29,3039.0,2852.86,0.0,2198.43,560.0,1638.43,0.0,0,2017,1.89
2054,131276.21,50052.8,43905.58,68.94,37248.89,37248.89,0.0,0.0,1,2015,1.04
2648,260471.23,161291.0,30244.52,40.52,68895.19,30325.33,38569.86,0.0,1,2015,1.21
4330,3442454.03,409569.22,1938470.57,17881.0,1076533.24,1009926.82,66387.53,218.89,1,2016,1.45
14539,6531.96,324.69,41.39,0.0,6165.88,3823.33,2342.55,0.0,0,2016,1.49
3748,854629.64,525324.65,173401.51,3567.44,152336.04,81852.59,70483.45,0.0,1,2016,0.82
9298,908.95,9.22,813.54,0.0,86.19,3.33,82.86,0.0,0,2015,2.35
14229,8600.52,392.92,3718.26,417.02,4072.32,2907.25,1165.07,0.0,0,2016,1.73
1966,198900.07,41324.65,54059.83,37877.54,65638.05,65493.35,144.7,0.0,1,2015,1.24
15815,5040.98,187.28,1310.93,0.0,3542.77,1314.76,2228.01,0.0,0,2017,2.57
7146,1955395.44,294591.11,1177334.06,13287.33,470182.94,400217.61,63416.03,6549.3,1,2017,1.19
8683,308716.16,16506.01,218357.11,217.92,73635.12,68741.49,3282.52,1611.11,1,2018,1.43
5860,572421.46,5555.84,441357.29,3222.88,122285.45,117070.57,5154.88,60.0,1,2017,1.69
17233,4467.88,148.01,1445.8,0.0,2874.07,762.34,2106.96,4.77,0,2017,1.77
5265,86853.6,17514.92,19838.82,124.82,49375.04,39036.9,10338.14,0.0,1,2016,1.09
11076,5676.88,145.03,2750.18,849.44,1932.23,1451.44,480.79,0.0,0,2015,1.8
12454,4249.07,504.97,1858.48,0.0,1885.62,1254.08,631.54,0.0,0,2016,1.64
11628,5712.92,1627.01,1240.67,10.7,2834.54,227.2,2607.34,0.0,0,2015,1.25
8219,61126.0,3191.0,38882.0,55.0,18998.0,15009.0,3989.0,0.0,1,2017,1.43
5748,672614.37,57584.22,397714.06,6602.84,210713.25,182308.65,14659.6,13745.0,1,2017,1.6
13,106803.39,1204.88,99409.21,154.84,6034.46,5888.87,145.59,0.0,1,2015,0.99
6566,332672.05,4349.36,247185.31,13325.62,67811.76,65059.13,1897.89,854.74,1,2017,1.47
7169,3536857.97,264529.93,2267361.07,6494.94,998472.03,844249.91,130829.9,23392.22,1,2017,1.61
6348,383170.95,117593.23,42026.91,24897.12,198653.69,184674.65,2917.35,11061.69,1,2017,0.97
11306,11132.08,9245.07,470.05,0.0,1416.96,1416.96,0.0,0.0,0,2015,1.26
12210,2908.99,23.87,329.34,0.0,2555.78,2552.45,3.33,0.0,0,2016,1.54
11773,2109.19,762.21,20.31,0.0,1326.67,1326.67,0.0,0.0,0,2015,1.68
11913,16514.55,7604.41,5425.94,0.0,3484.2,1936.67,1547.53,0.0,0,2015,1.42
17632,41615.66,1201.51,7408.22,85.69,32920.24,32904.68,15.56,0.0,0,2018,1.59
5192,5108381.41,2872173.1,1020821.92,423920.15,791466.24,658990.14,124051.73,8424.37,1,2016,0.82
17277,2274.09,121.18,1042.15,0.0,1110.76,784.25,326.51,0.0,0,2017,2.34
442,786250.22,27391.54,524476.99,104595.1,129786.59,126835.7,1896.33,1054.56,1,2015,1.21
8361,32020573.94,11228357.23,9575227.17,727233.05,10489756.49,8207585.25,2124294.41,157876.83,1,2017,1.22
5,55979.78,1184.27,48067.99,43.61,6683.91,6556.47,127.44,0.0,1,2015,1.26
7522,1890389.78,915300.05,479607.98,5628.26,489853.49,450604.75,32676.07,6572.67,1,2017,1.06
2115,366719.82,101324.62,205561.23,13085.26,46748.71,46748.71,0.0,0.0,1,2015,1.27
14574,4671.11,1128.81,26.89,0.0,3515.41,3515.41,0.0,0.0,0,2016,1.28
5277,97365.48,29447.29,19298.27,3407.45,45212.47,44836.14,349.79,26.54,1,2016,1.09
15390,10632.88,3685.08,235.65,11.49,6700.66,6690.16,10.5,0.0,0,2017,1.93
8749,5070580.56,2532500.54,965716.73,93806.56,1478556.73,1414064.63,21441.6,43050.5,1,2018,0.73
5168,5647940.41,3263106.78,1162455.32,24523.4,1197854.91,1035007.77,149412.38,13434.76,1,2016,0.93
3368,152572.16,46047.38,35537.84,28532.36,42454.58,22445.88,16153.49,3855.21,1,2016,1.04
11700,1643.24,3.73,80.85,0.0,1558.66,1536.44,22.22,0.0,0,2015,1.86
10363,1664.74,8.34,731.35,0.0,925.05,796.67,128.38,0.0,0,2015,1.65
12596,30425.9,8689.45,2179.12,25.57,19531.76,659.66,18872.1,0.0,0,2016,1.24
6708,155818.85,86716.2,14543.35,99.54,54459.76,25647.12,28151.81,660.83,1,2017,1.44
